,['Total'],['Australian Capital Territory'],['New South Wales'],['Northern Territory'],['Queensland'],['South Australia'],['Tasmania'],['Victoria'],['Western Australia'],"['Females', 'Australian Capital Territory']","['Males', 'Australian Capital Territory']","['Females', 'New South Wales']","['Males', 'New South Wales']","['Females', 'Northern Territory']","['Males', 'Northern Territory']","['Females', 'Queensland']","['Males', 'Queensland']","['Females', 'South Australia']","['Males', 'South Australia']","['Females', 'Tasmania']","['Males', 'Tasmania']","['Females', 'Victoria']","['Males', 'Victoria']","['Females', 'Western Australia']","['Males', 'Western Australia']","['Employed full-time', 'Females', 'Australian Capital Territory']","['Employed part-time', 'Females', 'Australian Capital Territory']","['Employed full-time', 'Males', 'Australian Capital Territory']","['Employed part-time', 'Males', 'Australian Capital Territory']","['Employed full-time', 'Females', 'New South Wales']","['Employed part-time', 'Females', 'New South Wales']","['Employed full-time', 'Males', 'New South Wales']","['Employed part-time', 'Males', 'New South Wales']","['Employed full-time', 'Females', 'Northern Territory']","['Employed part-time', 'Females', 'Northern Territory']","['Employed full-time', 'Males', 'Northern Territory']","['Employed part-time', 'Males', 'Northern Territory']","['Employed full-time', 'Females', 'Queensland']","['Employed part-time', 'Females', 'Queensland']","['Employed full-time', 'Males', 'Queensland']","['Employed part-time', 'Males', 'Queensland']","['Employed full-time', 'Females', 'South Australia']","['Employed part-time', 'Females', 'South Australia']","['Employed full-time', 'Males', 'South Australia']","['Employed part-time', 'Males', 'South Australia']","['Employed full-time', 'Females', 'Tasmania']","['Employed part-time', 'Females', 'Tasmania']","['Employed full-time', 'Males', 'Tasmania']","['Employed part-time', 'Males', 'Tasmania']","['Employed full-time', 'Females', 'Victoria']","['Employed part-time', 'Females', 'Victoria']","['Employed full-time', 'Males', 'Victoria']","['Employed part-time', 'Males', 'Victoria']","['Employed full-time', 'Females', 'Western Australia']","['Employed part-time', 'Females', 'Western Australia']","['Employed full-time', 'Males', 'Western Australia']","['Employed part-time', 'Males', 'Western Australia']"
1999-08-01,8603.6235887,164.23478580000003,2867.6408236,96.888722,1598.6951197,660.0128164,193.5806773,2130.6373451,891.9332988,78.9332272,85.30155859999999,1227.2022009,1640.4386227,43.0271889,53.8615331,699.0093724999999,899.6857472,289.19093180000004,370.8218846,84.930095,108.6505823,932.2608273,1198.3765178,386.9720962,504.9612026,50.3762748,28.5569524,70.4231387,14.8784199,724.872951,502.3292499,1449.222095,191.2165277,27.890342,15.1368469,46.6083775,7.2531556,376.4410852,322.5682873,792.0725895,107.6131577,149.659422,139.5315098,315.0746521,55.7472325,42.9859146,41.9441804,95.9355679,12.7150144,516.9812251,415.2796022,1052.53113,145.8453878,206.8032693,180.1688269,439.0244396,65.936763
1999-09-01,8777.0651776,168.7639229,2949.4360318999998,97.6752644,1621.9026646,670.1032345000001,197.47906890000002,2168.9489359,902.7560544999999,81.8881279,86.87579500000001,1276.6175975,1672.8184344,43.034099600000005,54.6411648,719.7305001,902.1721645,296.19447809999997,373.9087564,87.4016275,110.0774414,954.9832207,1213.9657152,392.0195338,510.7365207,50.844794,31.0433339,71.4216346,15.4541604,749.5139585,527.103639,1479.961948,192.8564864,27.7298745,15.3042251,48.015175,6.6259898,393.4259625,326.3045376,801.6089223,100.5632422,151.437295,144.7571831,318.6784233,55.2303331,45.2727726,42.1288549,96.2199736,13.8574678,524.4602168,430.5230039,1058.248176,155.7175392,203.6478426,188.3716912,446.3868861,64.3496346
1999-10-01,8755.2616992,169.88884879999998,2945.0228301,95.67961359999998,1620.3904223000002,665.1667671,197.0465681,2161.4310234,900.6356258,80.7389158,89.149933,1276.9589305,1668.0638996,42.2696037,53.4100099,719.4638443,900.926578,292.2632983,372.9034688,87.0506234,109.9959447,948.6060588,1212.8249646,388.8108034,511.8248224,50.7599532,29.9789626,74.238107,14.911826,763.2768471,513.6820834,1481.837113,186.2267866,28.8295459,13.4400578,46.1013871,7.3086228,395.796239,323.6676053,796.2391544,104.6874236,152.7089579,139.5543404,315.1190845,57.7843843,44.6369318,42.4136916,96.0894421,13.9065026,522.6466264,425.9594324,1053.780988,159.0439766,207.7789305,181.0318729,444.9067241,66.9180983
1999-11-01,8763.667476399998,167.5656818,2934.6283984999995,94.7659992,1633.1852101,669.8392150000001,199.9103522,2157.7043911,906.0682285,79.7905641,87.7751177,1273.0077431999998,1661.6206553,42.604541,52.1614582,720.5464669,912.6387432,298.0745749,371.7646401,89.7620185,110.14833370000001,952.1730742999999,1205.5313167999998,396.52041859999997,509.5478099,51.3518136,28.4387505,72.9794477,14.79567,756.251905,516.7558382,1478.329145,183.2915103,28.539562,14.064979,45.9256829,6.2357753,389.2729971,331.2734698,804.7664843,107.8722589,152.2142243,145.8603506,318.19857,53.5660701,45.1553446,44.6066739,96.8588155,13.2895182,521.2768305,430.8962438,1049.188579,156.3427378,212.4735318,184.0468868,444.5102815,65.0375284
1999-12-01,8900.677203800002,168.26795049999998,2986.7936768,93.16923500000001,1637.3131335,686.9477267000001,203.6839107,2207.1585094,917.3430612,81.0645105,87.20344,1298.9435783,1687.8500985,40.8363261,52.33290890000001,726.1631015999999,911.1500319,303.4589787,383.48874800000004,90.4058176,113.2780931,973.3919727,1233.7665367,399.8575244,517.4855368,51.6934173,29.3710932,73.3310695,13.8723705,784.4367272,514.5068511,1504.387519,183.4625795,28.1089122,12.7274139,45.8496834,6.4832255,396.4311433,329.7319583,803.9967923,107.1532396,158.4602785,144.9987002,325.0334442,58.4553038,43.9266179,46.4791997,99.0261519,14.2519412,552.4316774,420.9602953,1073.921325,159.8452117,212.3120521,187.5454723,453.5884143,63.8971225
2000-01-01,8628.197874799998,165.4844754,2901.5244349,88.3542477,1591.7319060000002,659.3210094,198.7198627,2127.7404951,895.3214436,78.9264574,86.558018,1244.6721291,1656.8523057999998,38.562758,49.7914897,691.9890608000001,899.7428451999999,288.43949150000003,370.8815179,88.41648190000001,110.3033808,926.3714276000001,1201.3690675,387.67527029999997,507.6461733,50.8017111,28.1247463,74.3058658,12.2521522,767.4808897,477.1912394,1474.833283,182.0190228,26.6861347,11.8766233,42.258774,7.5327157,394.8701888,297.118872,787.2310428,112.5118024,147.3819232,141.0575683,314.9608744,55.9206435,43.6065817,44.8099002,96.7154521,13.5879287,535.7105516,390.660876,1049.100496,152.2685715,208.3897537,179.2855166,444.3911188,63.2550545
2000-02-01,8754.404220499999,169.4485,2938.7593998,87.7537877,1618.7522861999998,666.1226042999999,198.2491154,2166.6928496,908.6256774999999,80.5460695,88.90243050000001,1266.8930549000002,1671.8663449,39.5543223,48.1994654,713.5562542,905.196032,288.7376433,377.384961,87.6133898,110.6357256,948.6169786,1218.075871,394.02274339999997,514.6029341,53.57056,26.9755095,75.4908163,13.4116142,750.2601736,516.6328813,1482.640852,189.2254929,28.4523209,11.1020014,42.6685333,5.5309321,388.2241039,325.3321503,791.4634639,113.7325681,153.4581679,135.2794754,324.8996324,52.4853286,44.164159,43.4492308,96.2760724,14.3596532,535.198818,413.4181606,1069.090344,148.985527,208.5094044,185.513339,452.5350329,62.0679012
2000-03-01,8830.676211400001,169.1525729,2976.1130477,93.46340229999998,1616.0255866999998,674.5349130999999,201.2300233,2189.5139032,910.6427622,79.3876704,89.7649025,1295.7051675,1680.4078802,42.191721199999996,51.271681099999995,713.5242855,902.5013012,293.341508,381.1934051,90.1922506,111.0377727,969.3181053000001,1220.1957979,396.9257611,513.7170011,52.9862258,26.4014446,76.0024032,13.7624993,765.5347812,530.1703863,1476.038284,204.3695962,29.2508265,12.9408947,45.5608053,5.7108758,389.3055989,324.2186866,793.1691675,109.3321337,151.8254309,141.5160771,325.2960961,55.897309,44.6900439,45.5022067,96.0462942,14.9914785,539.9962236,429.3218817,1055.293285,164.9025129,208.1948525,188.7309086,449.0168369,64.7001642
2000-04-01,8882.1893238,169.98245480000003,2995.6581952,91.7588194,1639.0942316999997,675.6539032000001,201.2210935,2193.1254324,915.6951936,80.41244850000001,89.5700063,1303.8936174,1691.7645778,40.9717565,50.787062899999995,727.0989305999999,911.9953011,294.4828756,381.1710276,90.0548231,111.1662704,971.552105,1221.5733274000002,398.5488954,517.1462982,52.6432568,27.7691917,74.8100359,14.7599704,779.8044246,524.0891928,1483.081505,208.6830728,28.788143,12.1836135,44.6694421,6.1176208,389.5878504,337.5110802,793.5723763,118.4229248,149.6933031,144.7895725,324.4104292,56.7605984,45.0320168,45.0228063,96.1528414,15.013429,530.9209344,440.6311706,1051.132882,170.4404454,210.1985782,188.3503172,452.4096481,64.7366501
2000-05-01,8864.9997806,170.5409244,2990.7128408999997,90.70778539999999,1639.4688356000001,665.6313164999999,201.95856270000002,2194.1366605,911.8428546,81.4846582,89.05626620000001,1303.2717349,1687.441106,39.8396444,50.868140999999994,726.2880286,913.1808070000001,289.06385009999997,376.5674664,90.36072419999999,111.59783850000001,978.1383834000001,1215.9982771,396.76815320000003,515.0747014,53.1585751,28.3260831,75.6249341,13.4313321,773.1375828,530.1341521,1476.103748,211.337358,28.1148236,11.7248208,43.543862,7.324279,390.5098694,335.7781592,796.2138819,116.9669251,146.4000431,142.663807,321.0314639,55.5360025,45.3375348,45.0231894,96.7771215,14.820717,532.2202465,445.9181369,1056.124987,159.8732901,207.1923958,189.5757574,448.9390515,66.1356499
2000-06-01,8921.9840709,171.5117118,3001.0138714,93.38507950000002,1651.8681508999998,669.7670707000001,200.99710050000002,2214.0191881,919.421898,82.1236816,89.3880302,1310.8877821,1690.1260892999999,41.5883929,51.7966866,727.3968463,924.4713046,291.9237024,377.84336829999995,90.7647437,110.23235679999999,993.2567984,1220.7623896999999,403.2386242,516.1832738,52.2594072,29.8642744,75.9296549,13.4583753,775.5177945,535.3699876,1492.295392,197.8306973,28.5524367,13.0359562,44.9843394,6.8123472,396.200298,331.1965483,807.5987499,116.8725547,153.2116719,138.7120305,325.0514133,52.791955,45.8044225,44.9603212,95.6988301,14.5335267,548.2104988,445.0462996,1054.656057,166.1063327,207.2859953,195.9526289,448.4259207,67.7573531
2000-07-01,9020.0157973,172.609865,3035.3282268,91.8052064,1679.8319908999997,680.3410499,201.5524861,2240.1639723,918.3829999,82.9236371,89.68622789999999,1329.3998179999999,1705.9284088,40.2109778,51.5942286,750.5876681,929.2443228,297.6741978,382.6668521,90.0593374,111.4931487,998.6482631,1241.5157092,399.9000036,518.4829963,54.965872,27.9577651,76.893712,12.7925159,802.3245493,527.0752687,1501.106398,204.8220108,28.1726016,12.0383762,44.3395425,7.2546861,413.9217688,336.6658993,807.5992699,121.6450529,154.0806116,143.5935862,330.5505355,52.1163166,43.6541668,46.4051706,95.2736434,16.2195053,562.0961618,436.5521013,1078.858781,162.6569282,214.00474,185.8952636,453.5681318,64.9148645
2000-08-01,8911.587890499999,174.81018360000002,2992.915659,92.1232257,1647.1627833,678.1948229999999,197.30857629999997,2212.4077855,916.6648541,84.8037649,90.0064187,1318.0366525999998,1674.8790064,40.882953900000004,51.240271799999995,738.2065915000001,908.9561918,297.0565929,381.1382301,88.0268559,109.2817204,986.0718302,1226.3359553,403.7668695,512.8979846,52.6747154,32.1290495,76.3548307,13.651588,778.512134,539.5245186,1468.717964,206.1610424,28.3018517,12.5811022,44.9206842,6.3195876,407.3161882,330.8904033,795.4674419,113.4887499,156.4865935,140.5699994,326.2268239,54.9114062,43.3339768,44.6928791,92.6945131,16.5872073,538.5462086,447.5256216,1059.5583,166.7776553,208.1921213,195.5747482,444.8561911,68.0417935
2000-09-01,9061.3434326,175.38737519999998,3058.8925999000003,96.6736678,1672.1036985,685.4954180999999,200.1867071,2248.0887303,924.5152357,84.7034955,90.6838797,1344.1110586,1714.7815412999998,43.8330069,52.8406609,746.6237466,925.4799519,302.9848104,382.5106077,89.6324711,110.554236,1001.7687926,1246.3199376999999,412.1178357,512.3974,53.224692,31.4788035,78.104775,12.5791047,798.48382,545.6272386,1495.161367,219.6201743,30.4386159,13.394391,44.9639584,7.8767025,416.3312088,330.2925378,811.0356961,114.4442558,159.9639989,143.0208115,328.7299073,53.7807004,43.8398605,45.7926106,94.4263968,16.1278392,556.2226667,445.5461259,1079.63763,166.6823077,214.0800603,198.0377754,444.6632767,67.7341233
2000-10-01,8973.1184118,175.1835309,3013.6927583999995,96.7247976,1655.0949217,676.5523961,200.0255729,2236.5219922999995,919.3224419,84.5317558,90.6517751,1320.2310594,1693.461699,44.4238097,52.3009879,735.0433122,920.0516095,296.1147473,380.4376488,89.94660239999999,110.0789705,986.7888694999999,1249.7331228,408.2664605,511.0559814,52.1701644,32.3615914,76.7257928,13.9259823,774.3403942,545.8906652,1481.272577,212.189122,30.488176,13.9356337,44.3069168,7.9940711,413.2340953,321.8092169,801.0718976,118.9797119,155.2592047,140.8555426,327.2152711,53.2223777,43.0150795,46.9315229,94.3751591,15.7038114,557.1814511,429.6074184,1085.13042,164.6027028,217.2558597,191.0106008,440.1561003,70.8998811
2000-11-01,8912.719473000001,175.348757,2979.4353938000004,92.8456629,1641.5701123000001,675.3910608,201.35663129999998,2230.4296028,916.3422521,85.288896,90.059861,1306.930977,1672.5044168,42.1946782,50.650984699999995,732.1182498000001,909.4518625000001,297.47461250000003,377.9164483,89.7568335,111.5997978,979.5125908,1250.9170119999999,405.4530122,510.8892399,52.9551977,32.3336983,76.1777663,13.8820947,782.2534672,524.6775098,1465.633912,206.8705048,29.9412083,12.2534699,42.8288338,7.8221509,407.9621366,324.1561132,794.5077678,114.9440947,155.7918955,141.682717,327.6018988,50.3145495,44.9354334,44.8214001,95.5683538,16.031444,546.2670637,433.2455271,1086.747707,164.169305,216.0600994,189.3929128,443.2238227,67.6654172
2000-12-01,9059.553066000002,173.7269383,3027.6463396000004,93.69825250000001,1669.2981178999999,680.9411351,205.5204844,2268.2401501,940.4816480999999,83.4233371,90.3036012,1329.0235859,1698.6227537,42.435116,51.2631365,742.0672387,927.2308792,299.6973643,381.2437708,91.42381800000001,114.0966664,998.8689014,1269.3712487,418.4634724,522.0181757,53.2449553,30.1783818,76.7878336,13.5157676,793.0675942,535.9559917,1491.798559,206.8241947,29.0391241,13.3959919,43.5737127,7.6894238,414.042866,328.0243727,807.3769877,119.8538915,156.9002998,142.7970645,330.6531945,50.5905763,43.0793413,48.3444767,97.0830247,17.0136417,565.3068332,433.5620682,1104.727313,164.6439357,226.385019,192.0784534,455.575672,66.4425037
2001-01-01,8834.949496500001,168.6809002,2966.6219217999997,89.7316368,1615.4850297,664.0343144000001,198.9824318,2213.4077347999996,918.005527,81.0405884,87.6403118,1301.3048716,1665.3170502,38.4640826,51.2675542,715.8087725,899.6762572,288.1378968,375.8964176,86.90802790000001,112.0744039,965.5049320999999,1247.9028027,403.30864180000003,514.6968852,52.2116698,28.8289186,75.4012057,12.2391061,782.6912074,518.6136642,1463.848544,201.4685062,27.4924279,10.9716547,43.8468418,7.4207124,401.3751586,314.4336139,779.7923504,119.8839068,153.556863,134.5810338,320.6067933,55.2896243,42.4829649,44.425063,94.1655122,17.9088917,553.9124549,411.5924772,1082.559166,165.3436367,216.4167418,186.8919,443.6544023,71.0424829
2001-02-01,8920.935433000002,170.14203270000002,2983.0451434,91.27410510000001,1628.7997769,671.3809877,200.9834719,2249.299215,926.0107003,81.45833400000001,88.6836987,1316.2763742000002,1666.7687692,40.583029800000006,50.6910753,730.6045475000001,898.1952294,296.3757943,375.0051934,89.3757631,111.6077088,983.5335481,1265.7656669,408.6900496,517.3206507,51.2216978,30.2366362,77.6658616,11.0178371,784.974857,531.3015172,1465.773844,200.9949252,29.0977099,11.4853199,43.049688,7.6413873,407.1407396,323.4638079,781.273192,116.9220374,154.3842613,141.991533,320.8334633,54.1717301,44.9281361,44.447627,97.993612,13.6140968,559.8323272,423.7012209,1092.437551,173.3281159,219.3391781,189.3508715,450.9512245,66.3694262
2001-03-01,8956.049499499999,173.29491879999998,3002.9608178,94.74697859999999,1642.2307968,668.0367348999999,200.9787447,2253.282838,920.5176699,83.26271349999999,90.0322053,1324.7586737,1678.2021441,42.949225,51.79775360000001,736.4691497,905.7616471,298.49007240000003,369.5466625,89.4527004,111.5260443,1000.6419837000001,1252.6408543,409.7346596,510.7830103,50.9457137,32.3169998,77.2394195,12.7927858,793.9098763,530.8487974,1468.195219,210.0069251,30.4900913,12.4591337,44.0285464,7.7692072,408.1245207,328.344629,784.2043391,121.557308,153.7358906,144.7541818,312.4614475,57.085215,43.6485348,45.8041656,96.5309571,14.9950872,558.0154708,442.6265129,1077.705979,174.9348753,217.6786915,192.0559681,435.641249,75.1417613
2001-04-01,9023.643403600001,171.96374530000003,3041.3568374,98.1871904,1652.3661071000001,669.6742710999999,202.14589049999998,2258.3332188,929.616143,82.38348250000001,89.5802628,1352.4536002,1688.9032372,44.7972015,53.3899889,747.0268616000001,905.3392455000001,300.05157429999997,369.6226968,91.2094832,110.9364073,994.2312821999999,1264.1019366,411.90005099999996,517.716092,50.120144,32.2633385,75.0776697,14.5025931,786.914169,565.5394312,1465.702652,223.2005852,30.4288776,14.3683239,45.552626,7.8373629,399.756563,347.2702986,780.932715,124.4065305,149.4569648,150.5946095,312.668583,56.9541138,44.7001315,46.5093517,95.9645999,14.9718074,551.058457,443.1728252,1087.035131,177.0668056,209.8377275,202.0623235,442.8509735,74.8651185
2001-05-01,9004.6291141,172.84147840000003,3026.6939089999996,96.8847523,1656.3085705999997,668.6930829,201.1790087,2262.3877616,919.6405506,83.57089210000001,89.2705863,1338.9947585,1687.6991504999999,44.93849590000001,51.946256399999996,746.8556458999999,909.4529247,300.02581680000003,368.6672661,89.9701949,111.2088138,998.4184381,1263.9693235,408.01292,511.62763060000003,53.1991796,30.3717125,75.9591041,13.3114822,779.5388949,559.4558636,1459.328253,228.3708975,32.0130995,12.9253964,44.8713079,7.0749485,403.168597,343.6870489,778.958,130.4949247,154.2309357,145.7948811,313.1897262,55.4775399,42.9867179,46.983477,95.9629026,15.2459112,550.8553419,447.5630962,1085.699098,178.2702255,208.9180638,199.0948562,439.5648211,72.0628095
2001-06-01,9021.857544400003,174.09771109999997,3029.927761,100.2473188,1665.3185388000002,671.3578352999999,197.2834391,2263.6527516,919.9721887,84.87456549999999,89.2231456,1345.3860775,1684.5416834999999,45.8934956,54.3538232,753.9534361,911.3651027,301.01735499999995,370.34048029999997,88.0308999,109.2525392,1000.0697175999999,1263.583034,406.0497864,513.9224023,52.2167319,32.6578336,74.7343844,14.4887612,784.6228648,560.7632127,1458.368307,226.1733765,30.8663015,15.0271941,45.0734222,9.280401,404.0834195,349.8700166,775.5164129,135.8486898,151.3808867,149.6364683,311.3294443,59.011036,41.3360151,46.6948848,94.2740344,14.9785048,541.0568407,459.0128769,1075.296184,188.28685,202.9293662,203.1204202,440.8258367,73.0965656
2001-07-01,9048.8617646,172.8615603,3040.0407878,99.3211782,1679.5203461,670.083396,197.4618528,2261.289185,928.2834584,83.6035973,89.257963,1338.8544896,1701.1862982,44.0752994,55.2458788,760.1332249,919.3871212,299.4295609,370.65383510000004,87.84613569999999,109.61571710000001,997.6551067,1263.6340783,408.8684872,519.4149712,51.8253896,31.7782077,75.1718513,14.0861117,784.946583,553.9079066,1464.399864,236.7864342,30.9830626,13.0922368,45.2916674,9.9542114,399.671851,360.4613739,787.781243,131.6058782,155.1220202,144.3075407,316.2162953,54.4375398,41.226216,46.6199197,94.3912645,15.2244526,547.8793056,449.7758011,1076.180941,187.4531373,209.9850619,198.8834253,445.7548876,73.6600836
2001-08-01,8971.895395800002,171.3821206,3007.6398520000002,98.70259180000001,1663.0739427,671.8099184,193.1212022,2240.4088482,925.7569199,82.6370809,88.7450397,1324.7952602999999,1682.8445917000001,44.1113528,54.591238999999995,747.7939104,915.2800323,298.9870852,372.8228332,86.6540404,106.4671618,995.5212351,1244.8876131,411.3637181,514.3932018,51.0630544,31.5740265,74.7132388,14.0318009,753.4716604,571.3235999,1443.15298,239.6916117,28.968144,15.1432088,44.5746061,10.0166329,402.5611804,345.23273,778.3888392,136.8911931,149.2559924,149.7310928,317.3077149,55.5151183,41.9082127,44.7458277,92.36591,14.1012518,539.670639,455.8505961,1061.41427,183.4733431,212.1900724,199.1736457,440.8312504,73.5619514
2001-09-01,9105.9223881,175.2896043,3061.4731806,101.9555889,1681.2686652,677.97306,199.8967329,2278.8429158999998,929.2226403,84.3902181,90.8993862,1350.1547618,1711.3184188,45.2757193,56.679869599999996,756.073605,925.1950602000001,303.8465566,374.1265034,89.9196322,109.97710070000001,1014.3441475,1264.4987683999998,413.4551057,515.7675346,52.2839992,32.1062189,75.6137078,15.2856784,783.230286,566.9244758,1480.528733,230.7896858,30.3300973,14.945622,46.7036051,9.9762645,414.3780896,341.6955154,798.4430382,126.752022,156.3626136,147.483943,316.9664239,57.1600795,46.3906876,43.5289446,95.8898096,14.0872911,563.8376049,450.5065426,1085.856752,178.6420164,213.391098,200.0640077,443.5523278,72.2152068
2001-10-01,9058.6564941,172.97296609999998,3037.6560453,99.0075033,1678.4522646,676.6953292999999,199.25212950000002,2264.3210449,930.2992111,82.9283642,90.0446019,1336.5262872,1701.1297581000001,43.4474623,55.560041,750.9146659,927.5375987,304.2579798,372.4373495,89.6122044,109.6399251,1004.6750533,1259.6459916,410.9869256,519.3122854999999,53.3219227,29.6064415,74.9609684,15.0836335,758.2432922,578.282995,1467.960174,233.1695841,29.0627432,14.3847191,45.5466938,10.0133472,407.2054448,343.7092211,795.0032013,132.5343974,153.7082423,150.5497375,315.2080309,57.2293186,44.229901,45.3823034,92.4943046,17.1456205,562.0407893,442.634264,1079.583627,180.0623646,207.3735906,203.613335,442.0543016,77.2579839
2001-11-01,9055.644025499998,171.4797113,3024.5944797,98.77402289999999,1677.6086642,681.5427414000001,201.0498133,2266.040617,934.5539757,82.8195731,88.6601382,1337.3904355,1687.2040442,44.7061001,54.0679228,755.9780849,921.6305793,309.4008432,372.1418982,90.7302161,110.31959719999999,1005.3087316,1260.7318854,411.9672524,522.5867233,54.0307132,28.7888599,73.8294585,14.8306797,758.5018122,578.8886233,1452.78162,234.4224242,29.9443315,14.7617686,44.0672946,10.0006282,406.4730262,349.5050587,791.0081838,130.6223955,159.6686136,149.7322296,316.7433523,55.3985459,44.7502687,45.9799474,93.9859389,16.3336583,554.1241464,451.1845852,1088.162583,172.5693024,206.8388617,205.1283907,450.6563609,71.9303624
2001-12-01,9177.130900900002,176.69280419999998,3071.5967517999998,101.027789,1704.8386262,688.0195101,203.0957274,2285.2367378000004,946.6229544,85.1325542,91.56025,1355.2843913000002,1716.3123605,45.2666695,55.76111950000001,766.0437493,938.7948769,309.1332633,378.88624680000004,90.7979446,112.29778280000001,1008.062698,1277.1740398,414.712931,531.9100234,53.4648538,31.6677004,76.2658513,15.2943987,776.325023,578.9593683,1494.191388,222.1209725,29.092792,16.1738775,45.5983627,10.1627568,417.172784,348.8709653,806.0459274,132.7489495,159.7549157,149.3783476,320.3901781,58.4960687,44.9794975,45.8184471,96.775174,15.5226088,561.4318026,446.6308954,1110.23965,166.9343898,211.3810794,203.3318516,455.3104141,76.5996093
2002-01-01,8993.4011251,168.42719830000001,3022.4213037,97.3579273,1658.2274124,676.3886772,196.63679340000002,2253.0277817,920.9140311,80.3114138,88.11578449999999,1343.1424069,1679.2788968,43.1317723,54.226155000000006,734.5321832,923.6952292000001,300.0556959,376.3329813,86.4022577,110.23453570000001,989.0477886,1263.9799931,399.4740235,521.4400076000001,52.9137233,27.3976905,74.8529167,13.2628678,787.8835476,555.2588593,1471.508878,207.7700188,29.2478526,13.8839197,44.5798294,9.6463256,409.3304366,325.2017466,790.5625475,133.1326817,152.7019215,147.3537744,320.2435447,56.0894366,45.2457566,41.1565011,93.3201463,16.9143894,550.4445892,438.6031994,1091.038175,172.9418181,206.6928304,192.7811931,454.8680734,66.5719342
2002-02-01,9092.309937000002,172.5742628,3038.6351773,98.5399419,1692.4087639000002,683.6706393000001,197.55056140000002,2268.1850403999997,940.74555,83.6110419,88.96322090000001,1343.6146612,1695.0205161000001,44.575993000000004,53.9639489,755.2518224,937.1569415,304.7892418,378.8813975,87.4869732,110.0635882,1000.2998822,1267.8851582,413.4814288,527.2641212,52.9478494,30.6631925,76.0021516,12.9610693,772.6030274,571.0116338,1477.754801,217.2657151,28.6473453,15.9286477,42.9114407,11.0525082,414.3809169,340.8709055,798.3053399,138.8516016,153.8710189,150.9182229,317.4819251,61.3994724,43.9981676,43.4888056,94.556359,15.5072292,543.3274778,456.9724044,1094.160751,173.7244072,206.5284081,206.9530207,453.8326181,73.4315031
2002-03-01,9128.533155600002,173.10626299999998,3043.0704381,100.152344,1700.989225,686.6584413,198.56015730000001,2287.0045486,938.9917382999998,84.2183154,88.88794759999999,1346.1978174,1696.8726207,45.2937871,54.858556899999996,762.3549511,938.6342739,304.7089043,381.94953699999996,89.0170975,109.5430598,1011.7104399,1275.2941087,414.96175189999997,524.0299864,53.0669829,31.1513325,76.0666713,12.8212763,773.0138548,573.1839626,1466.857089,230.0155317,29.177923,16.1158641,43.6673723,11.1911846,416.1172605,346.2376906,797.9930018,140.6412721,148.9718935,155.7370108,317.8899522,64.0595848,44.1313816,44.8857159,94.3833327,15.1597271,546.7680727,464.9423672,1087.288302,188.0058067,201.0230121,213.9387398,445.9895314,78.040455
2002-04-01,9129.534371500002,174.67553619999998,3040.9475536,99.77799610000001,1699.7464340000001,693.6820117999999,198.4279454,2280.5248707,941.7520237,84.9364495,89.73908669999999,1336.1578359,1704.7897177,45.6238517,54.1541444,756.3116936,943.4347404,311.9994001,381.6826117,89.7378836,108.69006180000001,1010.3454494,1270.1794213,413.6544877,528.097536,53.447061,31.4893885,76.6156784,13.1234083,743.0399435,593.1178924,1462.549041,242.2406767,28.7733681,16.8504836,43.1294562,11.0246882,408.2785927,348.0331009,803.7809557,139.6537847,148.9238014,163.0755987,318.7371174,62.9454943,42.4197987,47.3180849,92.8345309,15.8555309,545.7732894,464.57216,1086.39933,183.7800913,206.871228,206.7832597,451.9815856,76.1159504
2002-05-01,9134.673081100002,175.01147220000001,3040.091915,101.5299033,1710.3930070000001,688.9615398000001,200.17518990000002,2282.9369553,935.5730986,85.881295,89.1301772,1334.4778968,1705.6140182000001,45.0646221,56.4652812,761.0387779,949.3542291,309.2033539,379.7581859,91.2698402,108.9053497,1013.1069084,1269.8300468999998,410.1762608,525.3968378,54.6909552,31.1903398,77.0429593,12.0872179,760.6284255,573.8494713,1475.277109,230.3369092,28.7968352,16.2677869,44.9247759,11.5405053,412.6117091,348.4270688,806.0963358,143.2578933,152.054027,157.1493269,320.5114067,59.2467792,43.2736118,47.9962284,93.3512489,15.5541008,532.8002888,480.3066196,1094.3219,175.5081469,206.9517136,203.2245472,453.6325395,71.7642983
2002-06-01,9180.8072964,176.9110988,3051.2185982,101.78033529999999,1725.5047775,690.874251,199.563086,2286.0017546,948.953395,86.15017560000001,90.7609232,1345.6588436,1705.5597546,44.868573,56.9117623,764.4085616,961.0962159000001,311.58662,379.287631,89.9179292,109.6451568,1013.92345,1272.0783046000001,415.1077345,533.8456605,52.4958631,33.6543125,76.2270557,14.5338675,751.745425,593.9134186,1456.102126,249.4576286,29.0069509,15.8616221,45.7255246,11.1862377,410.2950842,354.1134774,814.1168992,146.9793167,146.8746024,164.7120176,317.5142517,61.7733793,40.7942892,49.12364,93.7614633,15.8836935,535.0480351,478.8754149,1086.376367,185.7019376,204.173028,210.9347065,449.1335072,84.7121533
